Date/Time,TEST_OFFICE_0:Zone Lights Electricity Energy [J](Hourly),TEST_OFFICE_0:Zone Electric Equipment Electricity Energy [J](Hourly),FAN COIL WITH CONST FAN VAR FLUID FLOW - FAN:Fan Electricity Energy [J](Hourly),FAN VARIABLE VOLUME 1:Fan Electricity Energy [J](Hourly),CHILLER ELECTRIC EIR 1:Chiller Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 2:Pump Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 3:Pump Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 1:Pump Electricity Energy [J](Hourly) 
 08/26  05:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4933154.6866456345,443966.3987041033,1186796.1452113767,0.0 
 08/26  06:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4956064.837674843,443966.7564527529,1186835.8673582524,0.0 
 08/26  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,5150124.569168047,443972.07764327445,1186885.7899380024,14888.839313148994 
 08/26  08:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,5110935.6482959585,443971.41441663634,1186810.432935009,7523.238511876891 
 08/26  09:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,5049111.822709726,443970.5121299133,1186702.7935476638,1591.9184091649056 
 08/26  10:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,4994986.893100238,443969.8613172286,1186589.5810223017,7.841270787415942 
 08/26  11:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,4956054.2263077125,443969.6653704525,1186473.405230415,0.0 
 08/26  12:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,4941304.798643082,443969.6391111681,1186378.2100975483,0.0 
 08/26  13:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,4956536.382928233,444611.149760525,1186345.8974268637,0.0 
 08/26  14:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,5046185.192974404,453489.6762068654,1186423.8184942508,0.0 
 08/26  15:00:00,732218.2694011768,1102765.0905829843,1026868.9694648555,204740.87770730196,5108122.532859036,454036.9642619179,1186622.1308581755,0.0 
 08/26  16:00:00,732218.2694011768,1102765.0905829843,1026868.9694648555,210961.5945558495,5476198.594432171,455784.721409853,1186998.8931994503,0.0 
 08/26  17:00:00,732218.2694011768,1102765.0905829843,1026868.9694648555,204740.87770730196,5500063.834882703,455902.8653635227,1187186.5356249472,0.0 
 08/26  18:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204786.505036958,5413934.276690564,454629.07033245725,1187184.0255615884,0.0 
 08/26  19:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5397587.162980446,443981.8969888663,1187163.188853257,0.0 
 08/26  20:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5367267.059607776,443980.31883774756,1187126.6113255955,0.0 
 08/26  21:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5310236.941421993,443977.17858218285,1187063.4067411856,0.0 
 08/26  22:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5267079.704676758,443974.54613986966,1187027.3112590855,0.0 
 08/26  23:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5239052.66487081,443973.3502101369,1187019.0232406536,0.0 
 08/26  24:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5228069.3654021975,443972.92759533715,1187034.6550158348,0.0 
 08/27  01:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5226466.757748445,443972.66795941297,1187062.1099978145,0.0 
 08/27  02:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5219725.384044064,443972.364829926,1187077.0894806134,0.0 
 08/27  03:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5182164.530245403,443971.68098730943,1187031.2164681056,0.0 
 08/27  04:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5113677.7262212215,443970.5523092001,1186929.986760234,0.0 
 08/27  05:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5023629.358169303,443969.0988760128,1186788.7363545133,0.0 
 08/27  06:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4928488.577622029,443967.5141958998,1186640.3340789871,0.0 
 08/27  07:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4884613.003759161,443966.7368498993,1186575.9804281518,0.0 
 08/27  08:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4896683.758799488,443966.8770994855,1186602.8042803253,0.0 
 08/27  09:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4955736.593108647,443967.8186627807,1186701.8771048824,0.0 
 08/27  10:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5058844.881336171,443969.6377532833,1186848.2812543432,0.0 
 08/27  11:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5150863.850120743,443971.5615649987,1186935.7450586518,0.0 
 08/27  12:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5208177.588634912,443972.901864033,1186968.2309884657,0.0 
 08/27  13:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5262818.977653209,443974.8611640281,1187000.131034498,0.0 
 08/27  14:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5311373.308823838,443978.2314352243,1187023.3063805085,0.0 
 08/27  15:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5356586.537721925,443982.01056908746,1187018.5308172985,0.0 
 08/27  16:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5382258.856040407,443984.9135123824,1186982.5843146204,0.0 
 08/27  17:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5382351.832753914,443986.06985465204,1186933.3064061028,0.0 
 08/27  18:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5357707.370902907,443984.8494132453,1186900.0586072358,0.0 
 08/27  19:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5296253.033161154,443980.6716607705,1186864.9398660155,0.0 
 08/27  20:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5222815.997345837,443975.50935329095,1186828.4522592933,0.0 
 08/27  21:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5176335.327612543,443973.2668377322,1186807.8058701833,0.0 
 08/27  22:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5146212.403290103,443972.42715584824,1186807.751174244,0.0 
 08/27  23:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5143609.431334388,443972.0477587453,1186846.7636677963,0.0 
 08/27  24:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5136991.20340312,443971.66595421906,1186871.8320508131,0.0 
 08/28  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5144446.681499234,443971.5313266376,1186915.7096076654,0.0 
 08/28  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5154316.210388338,443971.5080826618,1186954.0693335708,0.0 
 08/28  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5152959.47698482,443971.32472722436,1186972.3400357696,0.0 
 08/28  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5143100.80517108,443971.04750926996,1186972.5339564052,0.0 
 08/28  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5124889.048510505,443970.64717317733,1186958.0379616967,0.0 
 08/28  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,5097747.104534756,443970.1787270758,1186920.2493215902,0.0 
 08/28  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,5196058.752012249,443972.7443799266,1186962.1069515746,9623.255850486114 
 08/28  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,5261324.198370282,443973.32332366647,1187100.3725877318,4379.627964917572 
 08/28  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5420514.504996055,443980.636471521,1187309.126168577,0.0 
 08/28  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5607822.562741259,443989.94910980266,1187530.0887639131,0.0 
 08/28  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5913254.743332297,453156.36510056106,1187707.3269045332,0.0 
 08/28  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,210557.59090092097,6315366.951687886,454898.4150782754,1187850.467492316,0.0 
 08/28  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,224298.12212032574,6325727.125518744,455483.11925501545,1187863.0500731224,0.0 
 08/28  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,328726.9488765888,6786714.719880022,455883.985275352,1187868.6606294874,0.0 
 08/28  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,316050.06935099344,6671554.937134909,455747.22097475285,1187822.6966263317,0.0 
 08/28  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,279757.81323147094,6412360.515591315,455197.6216237617,1187661.8860550446,0.0 
 08/28  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,253221.37317074515,6221832.510485009,454579.82952934026,1187560.0406175738,0.0 
 08/28  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,228678.1692408239,6086660.081398441,453968.64652837656,1187543.8404784594,0.0 
 08/28  19:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,5728229.498331117,449443.10478908743,1187466.9923690057,0.0 
 08/28  20:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,5697425.9013656285,443998.0640307187,1187496.8759892236,0.0 
 08/28  21:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,5681917.196707104,443995.6084488336,1187552.4990573905,0.0 
 08/28  22:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,5660787.812302268,443993.2123281935,1187587.5302706512,27.442108607199888 
 08/28  23:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,5668593.446868162,443993.381675377,1187607.2615857802,0.0 
 08/28  24:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5679449.584782821,443994.2626414153,1187605.1303297442,0.0 
 08/29  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5650512.821489082,443992.7134062507,1187576.551001857,0.0 
 08/29  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5604852.800607266,443990.2968797359,1187529.1517047507,0.0 
 08/29  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5549517.459394531,443987.47316003765,1187465.4383543017,0.0 
 08/29  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5504369.667657018,443985.0438790502,1187417.3782928288,0.0 
 08/29  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5469741.445156744,443983.12372296705,1187382.3046119127,0.0 
 08/29  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,5444180.471864851,443981.72958455404,1187354.9070203688,0.0 
 08/29  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,5544494.164209784,443989.4918750098,1187376.5203725235,10838.606565291546 
 08/29  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,5539179.8572907625,443988.5998347831,1187380.960389651,7739.435829822947 
 08/29  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5536731.131452553,443988.6777943897,1187369.919672421,932.9731294435566 
 08/29  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5539765.767409605,443989.2680085129,1187354.4837077414,584.0566107137295 
 08/29  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5533102.059837588,443989.09724391426,1187339.2928235184,215.58564465397797 
 08/29  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5515142.5038143,443988.37323467195,1187309.8115742058,0.0 
 08/29  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,204740.87770730196,5494531.50422552,443987.1768858081,1187291.0662405852,538.9512802160723 
 08/29  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5485929.593285494,443986.8226967739,1187277.7017823244,0.0 
 08/29  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5499871.999320167,443987.74284947215,1187285.0486475972,0.0 
 08/29  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5446473.310913328,443985.959406357,1187180.3666919933,0.0 
 08/29  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5223458.770537857,443977.38762084,1186783.0747698364,137.18473851734646 
 08/29  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,204740.87770730196,4871864.587145225,443967.6151305204,1186286.4325257547,2175.270897633817 
 08/29  19:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,4817770.516890831,443966.07402747346,1186110.424616937,5526.197244885625 
 08/29  20:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,4830484.635883,443966.4449932367,1186217.4776731508,5980.911221871644 
 08/29  21:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,4906901.115266265,443968.08816977433,1186474.2775918844,8144.963035441899 
 08/29  22:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,5031154.485380909,443969.7945698031,1186724.555796329,8059.2882963054535 
 08/29  23:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,5005555.9357896745,443968.7855450581,1186791.0014515177,0.0 
 08/29  24:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,4981066.478291655,443967.98646277847,1186770.0028628411,0.0 
 08/30  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,4911550.525901296,443966.9231882163,1186648.142729524,0.0 
 08/30  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,4811131.024539716,443965.32511360885,1186473.5221539857,0.0 
 08/30  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,4732211.582334954,443963.5457080122,1186302.6396735592,0.0 
 08/30  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,4681573.074033474,443962.0179516653,1186181.835170534,0.0 
 08/30  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,4666238.371859681,443960.97969656077,1186116.5600047177,0.0 
 08/30  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,4666238.371859681,443960.467967951,1186095.8868431465,0.0 
 08/30  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,4931490.33350993,443970.159762513,1186252.0518973542,18116.701881761233 
 08/30  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,4918369.879459182,443968.9843445815,1186368.4452810981,10222.328767659174 
 08/30  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,4963225.490244266,443969.93679454504,1186475.1617438756,2725.0467269888104 
 08/30  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,4998647.593887544,443970.6420864552,1186515.3440043104,1807.1674085028142 
 08/30  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,4980055.364862918,443970.4729066475,1186469.2817884334,715.3603927924981 
 08/30  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,4945749.6620011525,443969.7654375089,1186363.6765299775,0.0 
 08/30  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,204740.87770730196,4930255.193628114,443969.32408670994,1186261.4664961656,0.0 
 08/30  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,4956634.212227717,443970.0740938723,1186221.316799759,0.0 
 08/30  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,4990716.839982728,443971.0386145632,1186261.9946651594,0.0 
 08/30  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5046837.550101226,450019.6919833295,1186383.895229876,0.0 
 08/30  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5143415.476865404,452169.7414174123,1186463.7297912065,0.0 
 08/30  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,204740.87770730196,5047521.478196859,445169.05839676934,1186392.912859891,0.0 
