Date/Time,TEST_OFFICE_0:Zone Lights Electricity Energy [J](Hourly),TEST_OFFICE_0:Zone Electric Equipment Electricity Energy [J](Hourly),PARALLEL PIU ELEC RHT FAN:Fan Electricity Energy [J](Hourly),FAN VARIABLE VOLUME 1:Fan Electricity Energy [J](Hourly),PARALLEL PIU ELEC RHT COIL:Heating Coil Electricity Energy [J](Hourly),CHILLER ELECTRIC EIR 1:Chiller Electricity Energy [J](Hourly),BOILER HOT WATER 1:Boiler NaturalGas Energy [J](Hourly),PUMP VARIABLE SPEED 2:Pump Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 3:Pump Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 1:Pump Electricity Energy [J](Hourly) 
 01/02  08:00:00,1464436.5388023537,1260302.960666268,1035639.5459141589,110785.63290393612,12086662.92171489,0.0,0.0,0.0,0.0,0.0 
 01/02  09:00:00,4393309.616407061,2835681.661499103,863032.9549284658,110785.63290393612,1387277.8235537037,0.0,0.0,0.0,0.0,0.0 
 01/02  10:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  11:00:00,4393309.616407061,2835681.661499103,172606.59098569315,110901.03329467843,0.0,82897.26002083306,0.0,1477.715788984095,526880.5862602277,0.0 
 01/02  12:00:00,4393309.616407061,2835681.661499103,0.0,122378.09001722376,0.0,274899.62691161776,0.0,4867.221898101975,632268.9578911145,0.0 
 01/02  13:00:00,4393309.616407061,2520605.921332536,0.0,131479.95273151717,0.0,340136.58358268347,0.0,5962.8502945754435,632298.5826243779,0.0 
 01/02  14:00:00,4393309.616407061,2835681.661499103,0.0,149432.70968220267,0.0,450566.34804381593,0.0,7858.088476193821,632327.0306507518,0.0 
 01/02  15:00:00,4393309.616407061,2835681.661499103,0.0,160528.9810712073,0.0,172164.32722803255,0.0,3032.312019479001,421567.0812648805,0.0 
 01/02  16:00:00,4393309.616407061,2835681.661499103,0.0,163662.723383611,0.0,21144.008326309744,0.0,389.0174317217137,210776.55163895682,0.0 
 01/02  17:00:00,4393309.616407061,2835681.661499103,0.0,136245.60445861277,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  18:00:00,3417018.5905388244,2520605.921332536,517819.77295707946,113346.25566281813,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  19:00:00,2440727.5646705893,1890454.440999402,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  20:00:00,2440727.5646705893,1890454.440999402,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  21:00:00,1464436.5388023537,1575378.7008328347,949336.2504213124,110785.63290393612,1046810.936139739,0.0,0.0,0.0,0.0,0.0 
 01/02  22:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,110785.63290393612,2718674.281963468,0.0,0.0,0.0,0.0,0.0 
 01/02  23:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  24:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  01:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  02:00:00,244072.75646705893,1260302.960666268,172606.59098569315,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  03:00:00,244072.75646705893,1260302.960666268,517819.77295707946,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  04:00:00,244072.75646705893,1260302.960666268,345213.1819713863,110785.63290393612,0.0,97110.80649756698,0.0,1797.0149749105747,632253.6272021753,0.0 
 01/03  05:00:00,244072.75646705893,1260302.960666268,863032.9549284658,110785.63290393612,0.0,106053.77960274759,0.0,1952.307469292658,632255.9424570347,0.0 
 01/03  06:00:00,488145.51293411787,1260302.960666268,1035639.5459141589,110785.63290393612,0.0,20688.87842306425,0.0,384.71047430828406,421502.12260141515,0.0 
 01/03  07:00:00,488145.51293411787,1260302.960666268,1018378.8868155896,110785.63290393612,14103632.263671465,0.0,0.0,0.0,0.0,0.0 
 01/03  08:00:00,1464436.5388023537,1260302.960666268,1035639.5459141589,110785.63290393612,8256898.33237526,0.0,0.0,0.0,0.0,0.0 
 01/03  09:00:00,4393309.616407061,2835681.661499103,345213.1819713863,110785.63290393612,50878.82022431719,0.0,0.0,0.0,0.0,0.0 
 01/03  10:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,45686.3846449094,0.0,852.9170515930597,421494.5715371882,0.0 
 01/03  11:00:00,4393309.616407061,2835681.661499103,345213.1819713863,113748.85633951468,0.0,43536.92125790894,0.0,815.6899171598033,526876.53917788,0.0 
 01/03  12:00:00,4393309.616407061,2835681.661499103,0.0,125109.15185943965,0.0,277579.2771690473,0.0,5095.278945920792,632270.211317122,0.0 
 01/03  13:00:00,4393309.616407061,2520605.921332536,0.0,133252.94663653514,0.0,682163.8428911644,0.0,11161.926620539109,632298.6748542427,0.0 
 01/03  14:00:00,4393309.616407061,2835681.661499103,0.0,154772.16116849723,0.0,1173393.6301147786,0.0,17642.46633663979,632335.9958536457,0.0 
 01/03  15:00:00,4393309.616407061,2835681.661499103,0.0,162374.12364810627,0.0,1369362.2993846398,0.0,19951.017061548067,632350.0645850836,0.0 
 01/03  16:00:00,4393309.616407061,2835681.661499103,0.0,157734.8562645615,0.0,886838.736660406,0.0,13283.13498934998,632313.8705230636,0.0 
 01/03  17:00:00,4393309.616407061,2835681.661499103,0.0,136548.17270918982,0.0,396389.44191605836,0.0,6464.306927762022,632262.4285329641,0.0 
 01/03  18:00:00,3417018.5905388244,2520605.921332536,172606.59098569315,114569.31377382431,0.0,132428.59977461316,0.0,2234.441738512825,632244.7694549477,0.0 
 01/03  19:00:00,2440727.5646705893,1890454.440999402,172606.59098569315,110785.63290393612,0.0,19862.576178640556,0.0,343.3730034181609,421490.0842744166,0.0 
 01/03  20:00:00,2440727.5646705893,1890454.440999402,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  21:00:00,1464436.5388023537,1575378.7008328347,949336.2504213124,110785.63290393612,797732.3163646123,0.0,0.0,0.0,0.0,0.0 
 01/03  22:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,110785.63290393612,2332636.5835244223,0.0,0.0,0.0,0.0,0.0 
 01/03  23:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  24:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  01:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  02:00:00,244072.75646705893,1260302.960666268,345213.1819713863,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  03:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,233497.1057792068,0.0,0.0,0.0,0.0,0.0 
 01/04  04:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,1666833.3391473975,0.0,0.0,0.0,0.0,0.0 
 01/04  05:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,3371474.3669296806,0.0,0.0,0.0,0.0,0.0 
 01/04  06:00:00,488145.51293411787,1260302.960666268,1035639.5459141589,110785.63290393612,3749866.757110013,0.0,0.0,0.0,0.0,0.0 
 01/04  07:00:00,488145.51293411787,1260302.960666268,1018378.8868155896,110785.63290393612,18177157.66469595,0.0,0.0,0.0,0.0,0.0 
 01/04  08:00:00,1464436.5388023537,1260302.960666268,1035639.5459141589,110785.63290393612,12322616.415448138,0.0,0.0,0.0,0.0,0.0 
 01/04  09:00:00,4393309.616407061,2835681.661499103,1035639.5459141589,110785.63290393612,3182492.6683247373,0.0,0.0,0.0,0.0,0.0 
 01/04  10:00:00,4393309.616407061,2835681.661499103,1035639.5459141589,110785.63290393612,1288410.6472560754,0.0,0.0,0.0,0.0,0.0 
 01/04  11:00:00,4393309.616407061,2835681.661499103,517819.77295707946,110785.63290393612,34154.560140123445,0.0,0.0,0.0,0.0,0.0 
 01/04  12:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  13:00:00,4393309.616407061,2520605.921332536,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  14:00:00,4393309.616407061,2835681.661499103,172606.59098569315,121655.6330099334,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  15:00:00,4393309.616407061,2835681.661499103,0.0,125535.46131057113,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  16:00:00,4393309.616407061,2835681.661499103,0.0,122679.32763514499,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  17:00:00,4393309.616407061,2835681.661499103,690426.3639427726,112459.25234230809,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  18:00:00,3417018.5905388244,2520605.921332536,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  19:00:00,2440727.5646705893,1890454.440999402,690426.3639427726,110785.63290393612,99015.10379074127,0.0,0.0,0.0,0.0,0.0 
 01/04  20:00:00,2440727.5646705893,1890454.440999402,1035639.5459141589,110785.63290393612,1257963.010591017,0.0,0.0,0.0,0.0,0.0 
 01/04  21:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,110785.63290393612,4123171.8474422405,0.0,0.0,0.0,0.0,0.0 
 01/04  22:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,110785.63290393612,5032118.963893687,0.0,0.0,0.0,0.0,0.0 
 01/04  23:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  24:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  01:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,170420.69864818206,0.0,0.0,0.0,0.0,0.0 
 01/05  02:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,1170314.6655160135,0.0,0.0,0.0,0.0,0.0 
 01/05  03:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,2717961.16133273,0.0,0.0,0.0,0.0,0.0 
 01/05  04:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,4303088.36313267,0.0,0.0,0.0,0.0,0.0 
 01/05  05:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,5066138.942231461,0.0,0.0,0.0,0.0,0.0 
 01/05  06:00:00,488145.51293411787,1260302.960666268,1035639.5459141589,110785.63290393612,5405409.01202166,0.0,0.0,0.0,0.0,0.0 
 01/05  07:00:00,488145.51293411787,1260302.960666268,1018378.8868155896,110785.63290393612,19542895.628890514,0.0,0.0,0.0,0.0,0.0 
 01/05  08:00:00,1464436.5388023537,1260302.960666268,1035639.5459141589,110785.63290393612,13257319.915869063,0.0,0.0,0.0,0.0,0.0 
 01/05  09:00:00,4393309.616407061,2835681.661499103,1035639.5459141589,110785.63290393612,3593043.874035946,0.0,0.0,0.0,0.0,0.0 
 01/05  10:00:00,4393309.616407061,2835681.661499103,1035639.5459141589,110785.63290393612,941986.600631017,0.0,0.0,0.0,0.0,0.0 
 01/05  11:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  12:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  13:00:00,4393309.616407061,2520605.921332536,345213.1819713863,113307.62424688,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  14:00:00,4393309.616407061,2835681.661499103,0.0,138373.1557443417,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  15:00:00,4393309.616407061,2835681.661499103,0.0,154523.55182856874,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  16:00:00,4393309.616407061,2835681.661499103,0.0,156736.61740479077,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  17:00:00,4393309.616407061,2835681.661499103,0.0,130313.11992858283,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  18:00:00,3417018.5905388244,2520605.921332536,1035639.5459141589,112325.75421637329,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  19:00:00,2440727.5646705893,1890454.440999402,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  20:00:00,2440727.5646705893,1890454.440999402,690426.3639427726,110785.63290393612,52030.19453499479,0.0,0.0,0.0,0.0,0.0 
 01/05  21:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,110785.63290393612,2909040.874434751,0.0,0.0,0.0,0.0,0.0 
 01/05  22:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,110785.63290393612,4059675.650448179,0.0,0.0,0.0,0.0,0.0 
 01/05  23:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  24:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  01:00:00,244072.75646705893,1260302.960666268,690426.3639427726,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  02:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,859822.8497174818,0.0,0.0,0.0,0.0,0.0 
 01/06  03:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,1962175.2221894604,0.0,0.0,0.0,0.0,0.0 
 01/06  04:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,2721543.0737510067,0.0,0.0,0.0,0.0,0.0 
 01/06  05:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,3497825.5818309486,0.0,0.0,0.0,0.0,0.0 
 01/06  06:00:00,488145.51293411787,1260302.960666268,1035639.5459141589,110785.63290393612,3875365.714840024,0.0,0.0,0.0,0.0,0.0 
 01/06  07:00:00,488145.51293411787,1260302.960666268,1018378.8868155896,110785.63290393612,18336801.071375426,0.0,0.0,0.0,0.0,0.0 
 01/06  08:00:00,1464436.5388023537,1260302.960666268,1035639.5459141589,110785.63290393612,12685696.838248163,0.0,0.0,0.0,0.0,0.0 
 01/06  09:00:00,4393309.616407061,2835681.661499103,1035639.5459141589,110785.63290393612,2477071.6508305073,0.0,0.0,0.0,0.0,0.0 
 01/06  10:00:00,4393309.616407061,2835681.661499103,517819.77295707946,110785.63290393612,37696.495063679075,0.0,0.0,0.0,0.0,0.0 
 01/06  11:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  12:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  13:00:00,4393309.616407061,2520605.921332536,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  14:00:00,4393309.616407061,2835681.661499103,172606.59098569315,116965.44741813728,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  15:00:00,4393309.616407061,2835681.661499103,0.0,134600.40017130997,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  16:00:00,4393309.616407061,2835681.661499103,0.0,138090.5438408723,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  17:00:00,4393309.616407061,2835681.661499103,517819.77295707946,117183.39458103418,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  18:00:00,3417018.5905388244,2520605.921332536,172606.59098569315,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  19:00:00,2440727.5646705893,1890454.440999402,690426.3639427726,110785.63290393612,84031.11455386173,0.0,0.0,0.0,0.0,0.0 
 01/06  20:00:00,2440727.5646705893,1890454.440999402,1035639.5459141589,110785.63290393612,1321615.62755953,0.0,0.0,0.0,0.0,0.0 
 01/06  21:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,110785.63290393612,4443581.97969284,0.0,0.0,0.0,0.0,0.0 
 01/06  22:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,110785.63290393612,5506448.160854159,0.0,0.0,0.0,0.0,0.0 
 01/06  23:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  24:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  01:00:00,244072.75646705893,945227.220499701,345213.1819713863,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  02:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,207887.37936921444,0.0,0.0,0.0,0.0,0.0 
 01/07  03:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,1796511.8837418493,0.0,0.0,0.0,0.0,0.0 
 01/07  04:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,2912601.6266949167,0.0,0.0,0.0,0.0,0.0 
 01/07  05:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,3310277.9599472033,0.0,0.0,0.0,0.0,0.0 
 01/07  06:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,3386062.719262328,0.0,0.0,0.0,0.0,0.0 
 01/07  07:00:00,488145.51293411787,1260302.960666268,1018378.8868155896,110785.63290393612,16935569.693629026,0.0,0.0,0.0,0.0,0.0 
 01/07  08:00:00,488145.51293411787,1260302.960666268,1035639.5459141589,110785.63290393612,12453369.618469672,0.0,0.0,0.0,0.0,0.0 
 01/07  09:00:00,2440727.5646705893,1575378.7008328347,1035639.5459141589,110785.63290393612,7999824.9360349635,0.0,0.0,0.0,0.0,0.0 
 01/07  10:00:00,2440727.5646705893,1575378.7008328347,1035639.5459141589,110785.63290393612,6078169.018494634,0.0,0.0,0.0,0.0,0.0 
 01/07  11:00:00,2440727.5646705893,1575378.7008328347,1035639.5459141589,110785.63290393612,4273269.774375787,0.0,0.0,0.0,0.0,0.0 
 01/07  12:00:00,2440727.5646705893,1575378.7008328347,1035639.5459141589,110785.63290393612,4629144.530323546,0.0,0.0,0.0,0.0,0.0 
 01/07  13:00:00,2440727.5646705893,1575378.7008328347,1035639.5459141589,110785.63290393612,2888810.658119607,0.0,0.0,0.0,0.0,0.0 
 01/07  14:00:00,2440727.5646705893,1575378.7008328347,863032.9549284658,110785.63290393612,274428.25033878884,0.0,0.0,0.0,0.0,0.0 
 01/07  15:00:00,732218.2694011768,1102765.0905829843,1035639.5459141589,110785.63290393612,1468501.9458274227,0.0,0.0,0.0,0.0,0.0 
 01/07  16:00:00,732218.2694011768,1102765.0905829843,1035639.5459141589,110785.63290393612,425987.73231623124,0.0,0.0,0.0,0.0,0.0 
 01/07  17:00:00,732218.2694011768,1102765.0905829843,1035639.5459141589,110785.63290393612,2822018.7489319746,0.0,0.0,0.0,0.0,0.0 
 01/07  18:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,5538440.726982784,0.0,0.0,0.0,0.0,0.0 
 01/07  19:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  20:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  21:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,217857.0342585349,0.0,0.0,0.0,0.0,0.0 
 01/07  22:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,1326400.655183032,0.0,0.0,0.0,0.0,0.0 
 01/07  23:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,2295446.874180592,0.0,0.0,0.0,0.0,0.0 
 01/07  24:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,3202203.1111160843,0.0,0.0,0.0,0.0,0.0 
 01/08  01:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,3822409.527822701,0.0,0.0,0.0,0.0,0.0 
 01/08  02:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,4417764.141624794,0.0,0.0,0.0,0.0,0.0 
 01/08  03:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,4859806.920595676,0.0,0.0,0.0,0.0,0.0 
 01/08  04:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,5165918.380486622,0.0,0.0,0.0,0.0,0.0 
 01/08  05:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,5628169.953620363,0.0,0.0,0.0,0.0,0.0 
 01/08  06:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,6022211.693237424,0.0,0.0,0.0,0.0,0.0 
 01/08  07:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,6414991.5596760195,0.0,0.0,0.0,0.0,0.0 
 01/08  08:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,6003212.726039369,0.0,0.0,0.0,0.0,0.0 
 01/08  09:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,2659356.0967945475,0.0,0.0,0.0,0.0,0.0 
 01/08  10:00:00,244072.75646705893,945227.220499701,345213.1819713863,110785.63290393612,52673.32949252464,0.0,0.0,0.0,0.0,0.0 
 01/08  11:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  12:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  13:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,18891.014684195616,0.0,327.7618802417434,210746.90894482017,0.0 
 01/08  14:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,24470.422961882494,0.0,427.37358988845534,421498.5142287321,0.0 
 01/08  15:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,97715.2857315131,0.0,1727.078515038419,632251.4584984491,0.0 
 01/08  16:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,175761.120754513,0.0,3093.261902272206,632247.7823522269,0.0 
 01/08  17:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,30738.195643964467,0.0,540.6269268756951,210751.0198229314,0.0 
 01/08  18:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  19:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  20:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  21:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  22:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  23:00:00,244072.75646705893,945227.220499701,172606.59098569315,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  24:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,111057.96571124025,0.0,0.0,0.0,0.0,0.0 
 01/09  01:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,973246.5456965271,0.0,0.0,0.0,0.0,0.0 
 01/09  02:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,1364593.858574365,0.0,0.0,0.0,0.0,0.0 
 01/09  03:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,1965957.1934480907,0.0,0.0,0.0,0.0,0.0 
 01/09  04:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,3416411.302291098,0.0,0.0,0.0,0.0,0.0 
 01/09  05:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,4061867.092750159,0.0,0.0,0.0,0.0,0.0 
 01/09  06:00:00,488145.51293411787,1260302.960666268,1035639.5459141589,110785.63290393612,4152679.6625253665,0.0,0.0,0.0,0.0,0.0 
 01/09  07:00:00,488145.51293411787,1260302.960666268,1018378.8868155896,110785.63290393612,19005899.55122502,0.0,0.0,0.0,0.0,0.0 
 01/09  08:00:00,1464436.5388023537,1260302.960666268,1035639.5459141589,110785.63290393612,12868370.126718894,0.0,0.0,0.0,0.0,0.0 
 01/09  09:00:00,4393309.616407061,2835681.661499103,1035639.5459141589,110785.63290393612,2322806.59039165,0.0,0.0,0.0,0.0,0.0 
 01/09  10:00:00,4393309.616407061,2835681.661499103,345213.1819713863,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  11:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  12:00:00,4393309.616407061,2835681.661499103,517819.77295707946,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  13:00:00,4393309.616407061,2520605.921332536,172606.59098569315,119425.48795888358,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  14:00:00,4393309.616407061,2835681.661499103,0.0,137005.75836106148,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  15:00:00,4393309.616407061,2835681.661499103,0.0,147156.02976122033,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  16:00:00,4393309.616407061,2835681.661499103,0.0,136968.65301346107,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  17:00:00,4393309.616407061,2835681.661499103,172606.59098569315,117858.6242332642,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  18:00:00,3417018.5905388244,2520605.921332536,345213.1819713863,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  19:00:00,2440727.5646705893,1890454.440999402,172606.59098569315,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  20:00:00,2440727.5646705893,1890454.440999402,1035639.5459141589,110785.63290393612,289693.1535198145,0.0,0.0,0.0,0.0,0.0 
 01/09  21:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,110785.63290393612,3380705.102702201,0.0,0.0,0.0,0.0,0.0 
 01/09  22:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,110785.63290393612,4568360.245940987,0.0,0.0,0.0,0.0,0.0 
 01/09  23:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  24:00:00,244072.75646705893,1260302.960666268,172606.59098569315,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  01:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,322498.6148964127,0.0,0.0,0.0,0.0,0.0 
 01/10  02:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,1513950.9340702957,0.0,0.0,0.0,0.0,0.0 
 01/10  03:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,2616631.054101399,0.0,0.0,0.0,0.0,0.0 
 01/10  04:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,3469991.2058016667,0.0,0.0,0.0,0.0,0.0 
 01/10  05:00:00,244072.75646705893,1260302.960666268,1035639.5459141589,110785.63290393612,4058338.4561087405,0.0,0.0,0.0,0.0,0.0 
 01/10  06:00:00,488145.51293411787,1260302.960666268,1035639.5459141589,110785.63290393612,4257772.060607504,0.0,0.0,0.0,0.0,0.0 
 01/10  07:00:00,488145.51293411787,1260302.960666268,1018378.8868155896,110785.63290393612,18990885.00544299,0.0,0.0,0.0,0.0,0.0 
